#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device_id
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:21:00Z,196,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:22:00Z,196,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:23:00Z,191.4102564102564,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:24:00Z,170.475,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:25:00Z,172,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:26:00Z,162.30769230769232,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:27:00Z,149.12820512820514,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:28:00Z,124.92307692307692,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:29:00Z,78.61538461538461,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:30:00Z,51.8,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:31:00Z,45.69230769230769,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:32:00Z,28.76923076923077,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:33:00Z,25.846153846153847,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:34:00Z,13.538461538461538,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:35:00Z,17.975,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:36:00Z,15.666666666666666,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:37:00Z,22.307692307692307,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:38:00Z,36.64102564102564,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:39:00Z,19.46153846153846,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:40:00Z,3.4615384615384617,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:41:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:42:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:43:00Z,1.1282051282051282,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:44:00Z,3.3846153846153846,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:45:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:46:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:47:00Z,13.5,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:48:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:49:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:50:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:51:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:52:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:53:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:54:00Z,7,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:55:00Z,2.0256410256410255,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:56:00Z,1,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:57:00Z,0.3076923076923077,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:58:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:59:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:00:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:01:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:02:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:03:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:04:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:05:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:06:00Z,5.358974358974359,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:07:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:08:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:09:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:10:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:11:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:12:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:13:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:14:00Z,2.1538461538461537,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:15:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:16:00Z,3.948717948717949,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:17:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:18:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:19:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:20:00Z,0,distance,sensor_logs_1,node-061
,,242,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T18:21:00Z,0,distance,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:16:00Z,0,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:17:00Z,40.282051282051285,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:18:00Z,152.30769230769232,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:19:00Z,562.75,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:20:00Z,818,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:21:00Z,818,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:22:00Z,818,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:23:00Z,887.1025641025641,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:24:00Z,1184.275,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:25:00Z,1138,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:26:00Z,1237.923076923077,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:27:00Z,1280.179487179487,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:28:00Z,1306.1538461538462,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:29:00Z,2011.179487179487,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:30:00Z,2358.8,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:31:00Z,2627.6923076923076,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:32:00Z,2945.076923076923,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:33:00Z,3002.8205128205127,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:34:00Z,3182.3076923076924,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:35:00Z,3155.125,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:36:00Z,3290.4871794871797,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:37:00Z,3020.076923076923,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:38:00Z,2810.4871794871797,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:39:00Z,2830.948717948718,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:40:00Z,2942.6153846153848,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:41:00Z,2974,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:42:00Z,2974,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:43:00Z,3075.5128205128203,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:44:00Z,2987.358974358974,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:45:00Z,3302,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:46:00Z,3333.230769230769,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:47:00Z,3177.125,weight,sensor_logs_1,node-061
,,243,2026-04-23T15:40:11.086644467Z,2026-04-23T18:40:11.086644467Z,2026-04-23T17:48:00Z,3248,weight,sensor_logs_1,node-061
